Boesky_alphaCE_10_beta0_5,https://arxiv.org/pdf/2405.01623,2024,COMPAS,COMP,SSE,$\alpha = 10$,$\beta = 0.5$,delayed SN,$\sigma = 265$,BO24,265,30,Hobbs 2005,10,αCE varies per model; Nanjing λ; pessimistic CE (HG donors fail); COMPAS,0.5,specific AM of accreting star (Soberman et al. 1997),pessimistic,standard,Nanjing,F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,fit based on Marchant et al. (2019),zeta prescription,non-conservative MT mass lost with specific orbital AM of accreting star (Soberman et al. 1997),TRUE,1,"Nanjing prescription: λ computed from polynomial fits to stellar structure as function of stellar type, mass, and radius (Xu & Li 2010a,b; Dominik et al. 2012). Includes internal energy (αth contribution). λ varies from ~0.01–10 depending on evolutionary state."
Boesky_alphaCE_10_beta0_75,https://arxiv.org/pdf/2405.01623,2024,COMPAS,COMP,SSE,$\alpha = 10$,$\beta = 0.75$,delayed SN,$\sigma = 265$,BO24,265,30,Hobbs 2005,10,αCE varies per model; Nanjing λ; pessimistic CE (HG donors fail); COMPAS,0.75,specific AM of accreting star (Soberman et al. 1997),pessimistic,standard,Nanjing,F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,fit based on Marchant et al. (2019),zeta prescription,non-conservative MT mass lost with specific orbital AM of accreting star (Soberman et al. 1997),TRUE,1,"Nanjing prescription: λ computed from polynomial fits to stellar structure as function of stellar type, mass, and radius (Xu & Li 2010a,b; Dominik et al. 2012). Includes internal energy (αth contribution). λ varies from ~0.01–10 depending on evolutionary state."
Boesky_sigma_30_RMP_D,https://arxiv.org/pdf/2405.01623,2024,COMPAS,COMP,SSE,$\sigma = 30$,delayed SN,$\alpha = 0.5$,,BO24,30,30,Hobbs 2005,0.5,αCE varies per model; Nanjing λ; pessimistic CE (HG donors fail); COMPAS,thermal,specific AM of accreting star (Soberman et al. 1997),pessimistic,standard,Nanjing,F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,fit based on Marchant et al. (2019),zeta prescription,non-conservative MT mass lost with specific orbital AM of accreting star (Soberman et al. 1997),TRUE,1,"Nanjing prescription: λ computed from polynomial fits to stellar structure as function of stellar type, mass, and radius (Xu & Li 2010a,b; Dominik et al. 2012). Includes internal energy (αth contribution). λ varies from ~0.01–10 depending on evolutionary state."
Boesky_sigma_30_RMP_M,https://arxiv.org/pdf/2405.01623,2024,COMPAS,COMP,SSE,$\sigma = 30$,MM SN,$\alpha = 0.5$,,BO24,30,30,Hobbs 2005,0.5,αCE varies per model; Nanjing λ; pessimistic CE (HG donors fail); COMPAS,thermal,specific AM of accreting star (Soberman et al. 1997),pessimistic,standard,Nanjing,MM SN,Mandel & Müller (2016) / Mandel & Müller (2022) stochastic SN model,fit based on Marchant et al. (2019),zeta prescription,non-conservative MT mass lost with specific orbital AM of accreting star (Soberman et al. 1997),TRUE,1,"Nanjing prescription: λ computed from polynomial fits to stellar structure as function of stellar type, mass, and radius (Xu & Li 2010a,b; Dominik et al. 2012). Includes internal energy (αth contribution). λ varies from ~0.01–10 depending on evolutionary state."
Boesky_sigma_30_RMP_R,https://arxiv.org/pdf/2405.01623,2024,COMPAS,COMP,SSE,$\sigma = 30$,rapid SN,$\alpha = 0.5$,,BO24,30,30,Hobbs 2005,0.5,αCE varies per model; Nanjing λ; pessimistic CE (HG donors fail); COMPAS,thermal,specific AM of accreting star (Soberman et al. 1997),pessimistic,standard,Nanjing,F12 rapid,Fryer 2012 rapid http://adsabs.harvard.edu/abs/2012ApJ...749...91F,fit based on Marchant et al. (2019),zeta prescription,non-conservative MT mass lost with specific orbital AM of accreting star (Soberman et al. 1997),TRUE,1,"Nanjing prescription: λ computed from polynomial fits to stellar structure as function of stellar type, mass, and radius (Xu & Li 2010a,b; Dominik et al. 2012). Includes internal energy (αth contribution). λ varies from ~0.01–10 depending on evolutionary state."
Boesky_sigma_265_RMP_D,https://arxiv.org/pdf/2405.01623,2024,COMPAS,COMP,SSE,$\sigma = 265$,delayed SN,$\alpha = 0.5$,,BO24,265,30,Hobbs 2005,0.5,αCE varies per model; Nanjing λ; pessimistic CE (HG donors fail); COMPAS,thermal,specific AM of accreting star (Soberman et al. 1997),pessimistic,standard,Nanjing,F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,fit based on Marchant et al. (2019),zeta prescription,non-conservative MT mass lost with specific orbital AM of accreting star (Soberman et al. 1997),TRUE,1,"Nanjing prescription: λ computed from polynomial fits to stellar structure as function of stellar type, mass, and radius (Xu & Li 2010a,b; Dominik et al. 2012). Includes internal energy (αth contribution). λ varies from ~0.01–10 depending on evolutionary state."
Boesky_sigma_265_RMP_M,https://arxiv.org/pdf/2405.01623,2024,COMPAS,COMP,SSE,$\sigma = 265$,MM SN,$\alpha = 0.5$,,BO24,265,30,Hobbs 2005,0.5,αCE varies per model; Nanjing λ; pessimistic CE (HG donors fail); COMPAS,thermal,specific AM of accreting star (Soberman et al. 1997),pessimistic,standard,Nanjing,MM SN,Mandel and Muller 2022,fit based on Marchant et al. (2019),zeta prescription,non-conservative MT mass lost with specific orbital AM of accreting star (Soberman et al. 1997),TRUE,1,"Nanjing prescription: λ computed from polynomial fits to stellar structure as function of stellar type, mass, and radius (Xu & Li 2010a,b; Dominik et al. 2012). Includes internal energy (αth contribution). λ varies from ~0.01–10 depending on evolutionary state."
Boesky_sigma_265_RMP_R,https://arxiv.org/pdf/2405.01623,2024,COMPAS,COMP,SSE,$\sigma = 265$,rapid SN,$\alpha = 0.5$,,BO24,265,30,Hobbs 2005,0.5,αCE varies per model; Nanjing λ; pessimistic CE (HG donors fail); COMPAS,thermal,specific AM of accreting star (Soberman et al. 1997),pessimistic,standard,Nanjing,F12 rapid,Fryer 2012 rapid http://adsabs.harvard.edu/abs/2012ApJ...749...91F,fit based on Marchant et al. (2019),zeta prescription,non-conservative MT mass lost with specific orbital AM of accreting star (Soberman et al. 1997),TRUE,1,"Nanjing prescription: λ computed from polynomial fits to stellar structure as function of stellar type, mass, and radius (Xu & Li 2010a,b; Dominik et al. 2012). Includes internal energy (αth contribution). λ varies from ~0.01–10 depending on evolutionary state."
Boesky_sigma_750_RMP_D,https://arxiv.org/pdf/2405.01623,2024,COMPAS,COMP,SSE,$\sigma = 750$,delayed SN,$\alpha = 0.5$,,BO24,750,30,Hobbs 2005,0.5,αCE varies per model; Nanjing λ; pessimistic CE (HG donors fail); COMPAS,thermal,specific AM of accreting star (Soberman et al. 1997),pessimistic,standard,Nanjing,F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,fit based on Marchant et al. (2019),zeta prescription,non-conservative MT mass lost with specific orbital AM of accreting star (Soberman et al. 1997),TRUE,1,"Nanjing prescription: λ computed from polynomial fits to stellar structure as function of stellar type, mass, and radius (Xu & Li 2010a,b; Dominik et al. 2012). Includes internal energy (αth contribution). λ varies from ~0.01–10 depending on evolutionary state."
Boesky_sigma_750_RMP_M,https://arxiv.org/pdf/2405.01623,2024,COMPAS,COMP,SSE,$\sigma = 750$,MM SN,$\alpha = 0.5$,,BO24,750,30,Hobbs 2005,0.5,αCE varies per model; Nanjing λ; pessimistic CE (HG donors fail); COMPAS,thermal,specific AM of accreting star (Soberman et al. 1997),pessimistic,standard,Nanjing,MM SN,Mandel and Muller 2022,fit based on Marchant et al. (2019),zeta prescription,non-conservative MT mass lost with specific orbital AM of accreting star (Soberman et al. 1997),TRUE,1,"Nanjing prescription: λ computed from polynomial fits to stellar structure as function of stellar type, mass, and radius (Xu & Li 2010a,b; Dominik et al. 2012). Includes internal energy (αth contribution). λ varies from ~0.01–10 depending on evolutionary state."
Boesky_sigma_750_RMP_R,https://arxiv.org/pdf/2405.01623,2024,COMPAS,COMP,SSE,$\sigma = 750$,rapid SN,$\alpha = 0.5$,,BO24,750,30,Hobbs 2005,0.5,αCE varies per model; Nanjing λ; pessimistic CE (HG donors fail); COMPAS,thermal,specific AM of accreting star (Soberman et al. 1997),pessimistic,standard,Nanjing,F12 rapid,Fryer 2012 rapid http://adsabs.harvard.edu/abs/2012ApJ...749...91F,fit based on Marchant et al. (2019),zeta prescription,non-conservative MT mass lost with specific orbital AM of accreting star (Soberman et al. 1997),TRUE,1,"Nanjing prescription: λ computed from polynomial fits to stellar structure as function of stellar type, mass, and radius (Xu & Li 2010a,b; Dominik et al. 2012). Includes internal energy (αth contribution). λ varies from ~0.01–10 depending on evolutionary state."
Pellouin25,https://ui.adsabs.harvard.edu/abs/2025A%26A...693A.283P/abstract,2025,COSMIC,COSM,SSE,fiducial,,,,PE25,265,20,Hobbs 2005 (CCSN σ=265); σ=20 km/s for ECSN/USSN/AIC (Giacobbo & Mapelli 2020),1,Fragos et al. (2019); no external energy terms,-1,-2,pessimistic,standard,variable (Claeys et al. 2014),F12 rapid,Fryer 2012 rapid + Giacobbo & Mapelli (2020) updates; creates NS-BH mass gap,pisn=-2 (default BSE treatment),"qcrit (qcflag=5, Neijssel et al. 2019)","xi=0.5, gamma=-2; Bondi-Hoyle accretion",TRUE (acc2=1.5),0.5,"Variable λ from Claeys et al. (2014): λ depends on stellar type and evolutionary state, based on fits from de Kool (1990) and Hurley et al. (2002). No recombination energy included (αth=0). E_bind = G M_env M / (λ R)."
R25-A-Fiducial,https://arxiv.org/abs/2410.17315,2025,StarTrack,STarT,SSE,fiducial,,,,RO25,265,265,Hobbs 2005,1,αCE=1.0; standard Webbink 1984 energy formalism; pessimistic CE (HG donors fail); StarTrack,0.5,specific AM of accretor (Belczynski et al. 2008 / StarTrack),pessimistic,standard,Nanjing,F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),Belczynski et al. (2008) / StarTrack zeta prescription,specific AM of accretor (Belczynski et al. 2008),TRUE,1,"Nanjing-style prescription: λ from polynomial fits to stellar structure (Dominik et al. 2012; Xu & Li 2010a,b), same framework as COMPAS. Binding energy E_bind = G M_env M / (λ R). Internal energy partially included via αth parameter."
R25-B-RMAX,https://arxiv.org/abs/2410.17315,2025,StarTrack,StarT,SSE,Rmax,,,,RO25,265,265,Hobbs 2005,1,αCE=1.0; standard Webbink 1984 energy formalism; pessimistic CE (HG donors fail); StarTrack,0.5,specific AM of accretor (Belczynski et al. 2008 / StarTrack),pessimistic,standard,Nanjing,F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),Belczynski et al. (2008) / StarTrack zeta prescription,specific AM of accretor (Belczynski et al. 2008),TRUE,1,"Nanjing-style prescription: λ from polynomial fits to stellar structure (Dominik et al. 2012; Xu & Li 2010a,b), same framework as COMPAS. Binding energy E_bind = G M_env M / (λ R). Internal energy partially included via αth parameter."
R25-C-Conv_ML1.5,https://arxiv.org/abs/2410.17315,2025,StarTrack,StarT,SSE,$T_{eff}$-K,,,,RO25,265,265,Hobbs 2005,1,αCE=1.0; standard Webbink 1984 energy formalism; pessimistic CE (HG donors fail); StarTrack,0.5,specific AM of accretor (Belczynski et al. 2008 / StarTrack),pessimistic,standard,Nanjing,F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),Belczynski et al. (2008) / StarTrack zeta prescription,specific AM of accretor (Belczynski et al. 2008),TRUE,1,"Nanjing-style prescription: λ from polynomial fits to stellar structure (Dominik et al. 2012; Xu & Li 2010a,b), same framework as COMPAS. Binding energy E_bind = G M_env M / (λ R). Internal energy partially included via αth parameter."
R25-D-Conv_ML1.5_RMAX,https://arxiv.org/abs/2410.17315,2025,StarTrack,StarT,SSE,$T_{eff}$-K,Rmax,,,RO25,265,265,Hobbs 2005,1,αCE=1.0; standard Webbink 1984 energy formalism; pessimistic CE (HG donors fail); StarTrack,0.5,specific AM of accretor (Belczynski et al. 2008 / StarTrack),pessimistic,standard,Nanjing,F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),Belczynski et al. (2008) / StarTrack zeta prescription,specific AM of accretor (Belczynski et al. 2008),TRUE,1,"Nanjing-style prescription: λ from polynomial fits to stellar structure (Dominik et al. 2012; Xu & Li 2010a,b), same framework as COMPAS. Binding energy E_bind = G M_env M / (λ R). Internal energy partially included via αth parameter."
R25-E-Conv_ML1.82_MLTpp,https://arxiv.org/abs/2410.17315,2025,StarTrack,STarT,SSE,$T_{eff}$-MESA,,,,RO25,265,265,Hobbs 2005,1,αCE=1.0; standard Webbink 1984 energy formalism; pessimistic CE (HG donors fail); StarTrack,0.5,specific AM of accretor (Belczynski et al. 2008 / StarTrack),pessimistic,standard,Nanjing,F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),Belczynski et al. (2008) / StarTrack zeta prescription,specific AM of accretor (Belczynski et al. 2008),TRUE,1,"Nanjing-style prescription: λ from polynomial fits to stellar structure (Dominik et al. 2012; Xu & Li 2010a,b), same framework as COMPAS. Binding energy E_bind = G M_env M / (λ R). Internal energy partially included via αth parameter."
R25-E-Conv_ML1.82_MLTpp_RMAX,https://arxiv.org/abs/2410.17315,2025,StarTrack,StarT,SSE,$T_{eff}$-MESA,Rmax,,,RO25,265,265,Hobbs 2005,1,αCE=1.0; standard Webbink 1984 energy formalism; pessimistic CE (HG donors fail); StarTrack,0.5,specific AM of accretor (Belczynski et al. 2008 / StarTrack),pessimistic,standard,Nanjing,F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),Belczynski et al. (2008) / StarTrack zeta prescription,specific AM of accretor (Belczynski et al. 2008),TRUE,1,"Nanjing-style prescription: λ from polynomial fits to stellar structure (Dominik et al. 2012; Xu & Li 2010a,b), same framework as COMPAS. Binding energy E_bind = G M_env M / (λ R). Internal energy partially included via αth parameter."
R23-A-Fiducial,https://arxiv.org/pdf/2211.15800,2023,StarTrack,StarT,SSE,fiducial,,,,RO23,265,265,Hobbs 2005,1,αCE=1.0; standard Webbink 1984 energy formalism; pessimistic CE (HG donors fail); StarTrack,0.5,specific AM of accretor (Belczynski et al. 2008 / StarTrack),pessimistic,standard,Nanjing,F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),Belczynski et al. (2008) / StarTrack zeta prescription,specific AM of accretor (Belczynski et al. 2008),TRUE,1,"Nanjing-style prescription: λ from polynomial fits to stellar structure (Dominik et al. 2012; Xu & Li 2010a,b), same framework as COMPAS. Binding energy E_bind = G M_env M / (λ R). Internal energy partially included via αth parameter."
R23-B-RMAX2,https://arxiv.org/pdf/2211.15800,2023,StarTrack,StarT,SSE,Rmax METISSE BOOST,,,,RO23,265,265,Hobbs 2005,1,αCE=1.0; standard Webbink 1984 energy formalism; pessimistic CE (HG donors fail); StarTrack,0.5,specific AM of accretor (Belczynski et al. 2008 / StarTrack),pessimistic,standard,Nanjing,F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),Belczynski et al. (2008) / StarTrack zeta prescription,specific AM of accretor (Belczynski et al. 2008),TRUE,1,"Nanjing-style prescription: λ from polynomial fits to stellar structure (Dominik et al. 2012; Xu & Li 2010a,b), same framework as COMPAS. Binding energy E_bind = G M_env M / (λ R). Internal energy partially included via αth parameter."
R23-C-RMAX3,https://arxiv.org/pdf/2211.15800,2023,StarTrack,StarT,SSE,Rmax METISSE MESA,,,,RO23,265,265,Hobbs 2005,1,αCE=1.0; standard Webbink 1984 energy formalism; pessimistic CE (HG donors fail); StarTrack,0.5,specific AM of accretor (Belczynski et al. 2008 / StarTrack),pessimistic,standard,Nanjing,F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),Belczynski et al. (2008) / StarTrack zeta prescription,specific AM of accretor (Belczynski et al. 2008),TRUE,1,"Nanjing-style prescription: λ from polynomial fits to stellar structure (Dominik et al. 2012; Xu & Li 2010a,b), same framework as COMPAS. Binding energy E_bind = G M_env M / (λ R). Internal energy partially included via αth parameter."
R23-D-RMAX4,https://arxiv.org/pdf/2211.15800,2023,StarTrack,STarT,SSE,Rmax MESA MLT+++,,,,RO23,265,265,Hobbs 2005,1,αCE=1.0; standard Webbink 1984 energy formalism; pessimistic CE (HG donors fail); StarTrack,0.5,specific AM of accretor (Belczynski et al. 2008 / StarTrack),pessimistic,standard,Nanjing,F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),Belczynski et al. (2008) / StarTrack zeta prescription,specific AM of accretor (Belczynski et al. 2008),TRUE,1,"Nanjing-style prescription: λ from polynomial fits to stellar structure (Dominik et al. 2012; Xu & Li 2010a,b), same framework as COMPAS. Binding energy E_bind = G M_env M / (λ R). Internal energy partially included via αth parameter."
R23-E-RMAX4B,https://arxiv.org/pdf/2211.15800,2023,StarTrack,StarT,SSE,Rmax MESA no MLT++,,,,RO23,265,265,Hobbs 2005,1,αCE=1.0; standard Webbink 1984 energy formalism; pessimistic CE (HG donors fail); StarTrack,0.5,specific AM of accretor (Belczynski et al. 2008 / StarTrack),pessimistic,standard,Nanjing,F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),Belczynski et al. (2008) / StarTrack zeta prescription,specific AM of accretor (Belczynski et al. 2008),TRUE,1,"Nanjing-style prescription: λ from polynomial fits to stellar structure (Dominik et al. 2012; Xu & Li 2010a,b), same framework as COMPAS. Binding energy E_bind = G M_env M / (λ R). Internal energy partially included via αth parameter."
Xing24_fiducial,https://arxiv.org/pdf/2410.20415,2024,POSYDON,POSY,MESA,fiducial,,,,Xing24,265,30,Hobbs 2005,1,αCE varies per model; pessimistic CE; POSYDON v2 MESA grids; Fragos et al. 2023,non-conservative (Eddington-limited onto BH),specific AM of accreting star (Hurley 2002 prescription in POSYDON),pessimistic,standard,Nanjing,delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),POSYDON detailed MT stability (MESA grids),Hurley (2002) AM of accretor,TRUE,1,"Nanjing prescription: λ from polynomial fits to stellar structure (Xu & Li 2010a,b; Dominik et al. 2012), same as COMPAS. Binding energy E_bind = G M_env M / (λ R). λ varies with stellar type and evolutionary state."
Xing24_alpha_2,https://arxiv.org/pdf/2410.20415,2024,POSYDON,POSY,MESA,$\alpha = 2$,,,,Xing24,265,30,Hobbs 2005,2,αCE varies per model; pessimistic CE; POSYDON v2 MESA grids; Fragos et al. 2023,non-conservative (Eddington-limited onto BH),specific AM of accreting star (Hurley 2002 prescription in POSYDON),pessimistic,standard,Nanjing,delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),POSYDON detailed MT stability (MESA grids),Hurley (2002) AM of accretor,TRUE,1,"Nanjing prescription: λ from polynomial fits to stellar structure (Xu & Li 2010a,b; Dominik et al. 2012), same as COMPAS. Binding energy E_bind = G M_env M / (λ R). λ varies with stellar type and evolutionary state."
Xing24_sigma_150,https://arxiv.org/pdf/2410.20415,2024,POSYDON,POSY,MESA,$\sigma = 150$,,,,Xing24,150,30,Hobbs 2005,1,αCE varies per model; pessimistic CE; POSYDON v2 MESA grids; Fragos et al. 2023,non-conservative (Eddington-limited onto BH),specific AM of accreting star (Hurley 2002 prescription in POSYDON),pessimistic,standard,Nanjing,delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),POSYDON detailed MT stability (MESA grids),Hurley (2002) AM of accretor,TRUE,1,"Nanjing prescription: λ from polynomial fits to stellar structure (Xu & Li 2010a,b; Dominik et al. 2012), same as COMPAS. Binding energy E_bind = G M_env M / (λ R). λ varies with stellar type and evolutionary state."
Xing24_sigma_61_6,https://arxiv.org/pdf/2410.20415,2024,POSYDON,POSY,MESA,$\sigma = 62$,,,,Xing24,61.6,30,Hobbs 2005,1,αCE varies per model; pessimistic CE; POSYDON v2 MESA grids; Fragos et al. 2023,non-conservative (Eddington-limited onto BH),specific AM of accreting star (Hurley 2002 prescription in POSYDON),pessimistic,standard,Nanjing,delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),POSYDON detailed MT stability (MESA grids),Hurley (2002) AM of accretor,TRUE,1,"Nanjing prescription: λ from polynomial fits to stellar structure (Xu & Li 2010a,b; Dominik et al. 2012), same as COMPAS. Binding energy E_bind = G M_env M / (λ R). λ varies with stellar type and evolutionary state."
Hendriks23,https://arxiv.org/pdf/2309.09339,2023,binary c,binaryc,SSE,fiducial,,,,Hen23,265,30,Hobbs 2005,1,αCE=1.0; standard CE energy formalism; binary_c (Izzard et al. 2004) defaults,non-conservative (Eddington-limited onto BH),specific AM of accretor (binary_c / Hurley et al. 2002 default),pessimistic,standard,variable (de Kool 1990 / Claeys et al. 2014),delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),$q_{\rm{c}}$,specific AM of accretor,TRUE,1,Variable λ from Claeys et al. (2014) / de Kool (1990): λ depends on stellar type and evolutionary state (Hurley et al. 2002 BSE framework). Binding energy E_bind = G M_env M / (λ R). λ typically ~0.5 for giant donors.
Li25-a,https://arxiv.org/abs/2510.08231v1,2025,MOBSE,MOBSE,SSE,fiducial,,,,Li25,265,30,Hobbs 2005,1,αCE varies; pessimistic CE (HG donors fail); MOBSE/BSE framework (Giacobbo & Mapelli 2018),non-conservative (Eddington-limited onto BH; 10x thermal rate for stellar accretor),-1,pessimistic,standard,"Nanjing (Dominik et al. 2012; Xu & Li 2010a,b)",F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),$q_{\rm{c}}$,non-conservative MT mass lost with specific orbital AM of accreting star (Hurley et al. 2002),TRUE,1,Variable λ from Claeys et al. (2014) / de Kool (1990): λ depends on stellar type and evolutionary state (Hurley et al. 2002 BSE framework). Binding energy E_bind = G M_env M / (λ R). λ typically ~0.5 for giant donors.
Li25-b,https://arxiv.org/abs/2510.08231v1,2025,MOBSE,MOBSE,SSE,$\gamma = -2$,,,,Li25,265,30,Hobbs 2005,1,αCE varies; pessimistic CE (HG donors fail); MOBSE/BSE framework (Giacobbo & Mapelli 2018),non-conservative (Eddington-limited onto BH; 10x thermal rate for stellar accretor),-2,pessimistic,standard,"Nanjing (Dominik et al. 2012; Xu & Li 2010a,b)",F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),$q_{\rm{c}}$,non-conservative MT mass lost with specific orbital AM of accreting star (Hurley et al. 2002),TRUE,1,Variable λ from Claeys et al. (2014) / de Kool (1990): λ depends on stellar type and evolutionary state (Hurley et al. 2002 BSE framework). Binding energy E_bind = G M_env M / (λ R). λ typically ~0.5 for giant donors.
Li25-c,https://arxiv.org/abs/2510.08231v1,2025,MOBSE,MOBSE,SSE,$\alpha = 0.5$,,,,Li25,265,30,Hobbs 2005,0.5,αCE varies; pessimistic CE (HG donors fail); MOBSE/BSE framework (Giacobbo & Mapelli 2018),non-conservative (Eddington-limited onto BH; 10x thermal rate for stellar accretor),-1,pessimistic,standard,"Nanjing (Dominik et al. 2012; Xu & Li 2010a,b)",F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),$q_{\rm{c}}$,non-conservative MT mass lost with specific orbital AM of accreting star (Hurley et al. 2002),TRUE,1,Variable λ from Claeys et al. (2014) / de Kool (1990): λ depends on stellar type and evolutionary state (Hurley et al. 2002 BSE framework). Binding energy E_bind = G M_env M / (λ R). λ typically ~0.5 for giant donors.
Li25-d,https://arxiv.org/abs/2510.08231v1,2025,MOBSE,MOBSE,SSE,$\alpha = 2$,,,,Li25,265,30,Hobbs 2005,2,αCE varies; pessimistic CE (HG donors fail); MOBSE/BSE framework (Giacobbo & Mapelli 2018),non-conservative (Eddington-limited onto BH; 10x thermal rate for stellar accretor),-1,pessimistic,standard,"Nanjing (Dominik et al. 2012; Xu & Li 2010a,b)",F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),$q_{\rm{c}}$,non-conservative MT mass lost with specific orbital AM of accreting star (Hurley et al. 2002),TRUE,1,Variable λ from Claeys et al. (2014) / de Kool (1990): λ depends on stellar type and evolutionary state (Hurley et al. 2002 BSE framework). Binding energy E_bind = G M_env M / (λ R). λ typically ~0.5 for giant donors.
Li25-e,https://arxiv.org/abs/2510.08231v1,2025,MOBSE,MOBSE,SSE,$f_{WR} = 0.5$,,,,Li25,265,30,Hobbs 2005,1,αCE varies; pessimistic CE (HG donors fail); MOBSE/BSE framework (Giacobbo & Mapelli 2018),non-conservative (Eddington-limited onto BH; 10x thermal rate for stellar accretor),-1,pessimistic,standard,"Nanjing (Dominik et al. 2012; Xu & Li 2010a,b)",F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),$q_{\rm{c}}$,non-conservative MT mass lost with specific orbital AM of accreting star (Hurley et al. 2002),TRUE,0.5,Variable λ from Claeys et al. (2014) / de Kool (1990): λ depends on stellar type and evolutionary state (Hurley et al. 2002 BSE framework). Binding energy E_bind = G M_env M / (λ R). λ typically ~0.5 for giant donors.
Li25-f,https://arxiv.org/abs/2510.08231v1,2025,MOBSE,MOBSE,SSE,$f_{WR} = 2$,,,,Li25,265,30,Hobbs 2005,1,αCE varies; pessimistic CE (HG donors fail); MOBSE/BSE framework (Giacobbo & Mapelli 2018),non-conservative (Eddington-limited onto BH; 10x thermal rate for stellar accretor),-1,pessimistic,standard,"Nanjing (Dominik et al. 2012; Xu & Li 2010a,b)",F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),$q_{\rm{c}}$,non-conservative MT mass lost with specific orbital AM of accreting star (Hurley et al. 2002),TRUE,2,Variable λ from Claeys et al. (2014) / de Kool (1990): λ depends on stellar type and evolutionary state (Hurley et al. 2002 BSE framework). Binding energy E_bind = G M_env M / (λ R). λ typically ~0.5 for giant donors.
Li25-g,https://arxiv.org/abs/2510.08231v1,2025,MOBSE,MOBSE,SSE,$\sigma = 45$,,,,Li25,45,30,Hobbs 2005,1,αCE varies; pessimistic CE (HG donors fail); MOBSE/BSE framework (Giacobbo & Mapelli 2018),non-conservative (Eddington-limited onto BH; 10x thermal rate for stellar accretor),-1,pessimistic,standard,"Nanjing (Dominik et al. 2012; Xu & Li 2010a,b)",F12 delayed,Fryer 2012 delayed http://adsabs.harvard.edu/abs/2012ApJ...749...91F,Farmer et al. (2019),$q_{\rm{c}}$,non-conservative MT mass lost with specific orbital AM of accreting star (Hurley et al. 2002),TRUE,1,Variable λ from Claeys et al. (2014) / de Kool (1990): λ depends on stellar type and evolutionary state (Hurley et al. 2002 BSE framework). Binding energy E_bind = G M_env M / (λ R). λ typically ~0.5 for giant donors.
